Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1624665600,6885,6574,291,1,0,0
AP,1624665600,4128,4047,79,0,1,0
EA,1624665600,1957,1873,75,0,1,0
EF,1624665600,8619,8340,273,0,0,0
EIC,1624665600,6216,5966,247,0,0,0
G,1624665600,5701,5483,202,0,0,0
GRZ,1624665600,7844,7602,227,0,2,0
GTH,1624665600,8661,8440,204,0,1,0
HBN,1624665600,5373,5116,242,0,1,0
IK,1624665600,6509,6290,219,0,0,0
J,1624665600,4331,4245,82,0,0,0
KYF,1624665600,3682,3533,143,0,1,0
NDH,1624665600,2936,2865,70,0,2,0
SHK,1624665600,4736,4608,125,0,0,0
SHL,1624665600,2176,2062,113,0,0,0
SLF,1624665600,6782,6481,287,0,1,0
SM,1624665600,10002,9624,368,0,2,0
SOK,1624665600,6451,6257,178,0,1,0
SOM,1624665600,4164,4030,132,0,0,1
SON,1624665600,4252,4077,163,0,1,0
UH,1624665600,6422,6135,259,1,4,0
WAK,1624665600,8299,8024,246,1,6,0
WE,1624665600,2614,2507,103,0,0,0
TH,1624665600,128740,124179,4328,3,24,1
