Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1655424000,31763,30876,468,28,13,0
AP,1655424000,27302,26818,129,31,-4,0
EA,1655424000,0,0,0,0,0,0
EF,1655424000,65206,64238,530,110,0,0
EIC,1655424000,37069,36237,342,89,20,1
G,1655424000,29236,28653,358,29,5,1
GRZ,1655424000,33498,32853,370,4,6,0
GTH,1655424000,43830,43077,340,56,12,0
HBN,1655424000,23841,23184,415,7,-3,5
IK,1655424000,38817,38062,426,69,19,0
J,1655424000,36339,35342,145,109,1,0
KYF,1655424000,22457,21936,241,13,0,0
NDH,1655424000,24185,23868,102,25,8,0
SHK,1655424000,30354,29769,222,21,10,0
SHL,1655424000,10567,10277,180,13,1,0
SLF,1655424000,35782,35054,546,18,7,0
SM,1655424000,44623,43600,651,58,18,0
SOK,1655424000,29759,29221,331,10,0,0
SOM,1655424000,23299,22922,242,17,4,0
SON,1655424000,20363,19876,285,12,2,0
UH,1655424000,35272,34545,414,20,-1,0
WAK,1655424000,51703,50790,449,20,0,0
WE,1655424000,22364,21698,157,29,0,0
TH,1655424000,717629,702896,7343,788,118,7
