Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1625097600,6884,6576,292,-4,-4,0
AP,1625097600,4111,4031,78,0,0,0
EA,1625097600,1959,1877,75,2,1,0
EF,1625097600,8622,8344,273,2,2,0
EIC,1625097600,6236,5967,249,3,0,0
G,1625097600,5704,5491,202,0,0,0
GRZ,1625097600,7846,7611,228,0,1,0
GTH,1625097600,8666,8447,204,2,2,0
HBN,1625097600,5377,5117,246,1,0,2
IK,1625097600,6508,6290,218,0,0,0
J,1625097600,4330,4246,82,0,1,0
KYF,1625097600,3683,3535,144,1,1,0
NDH,1625097600,2936,2866,70,0,0,0
SHK,1625097600,4737,4609,126,0,-1,1
SHL,1625097600,2176,2063,113,0,0,0
SLF,1625097600,6782,6486,288,0,2,0
SM,1625097600,10001,9627,368,0,1,0
SOK,1625097600,6459,6263,179,1,1,0
SOM,1625097600,4165,4032,132,0,0,0
SON,1625097600,4255,4087,163,-3,2,0
UH,1625097600,6426,6151,259,1,3,0
WAK,1625097600,8303,8039,246,0,4,0
WE,1625097600,2616,2511,103,0,1,0
TH,1625097600,128782,124266,4338,6,17,3
