Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1653004800,31307,30017,459,38,53,2
AP,1653004800,26978,26146,129,17,0,0
EA,1653004800,0,0,0,0,0,0
EF,1653004800,64260,63264,520,30,52,0
EIC,1653004800,36284,34932,336,59,149,0
G,1653004800,28894,28261,354,29,8,0
GRZ,1653004800,32656,31719,366,60,65,10
GTH,1653004800,43188,42504,339,14,18,0
HBN,1653004800,23503,22719,398,16,11,0
IK,1653004800,38158,37367,425,16,25,0
J,1653004800,35454,33569,145,30,2,1
KYF,1653004800,22174,21353,240,9,-1,0
NDH,1653004800,23913,23541,101,1,25,0
SHK,1653004800,29964,29054,221,16,19,0
SHL,1653004800,10389,10064,179,6,1,1
SLF,1653004800,35483,34663,541,12,4,0
SM,1653004800,44028,42827,648,29,29,0
SOK,1653004800,29505,28704,329,30,36,1
SOM,1653004800,23092,22694,240,8,6,2
SON,1653004800,20149,19361,285,17,0,0
UH,1653004800,34723,33814,413,28,6,0
WAK,1653004800,50946,49588,445,36,69,0
WE,1653004800,21827,20753,156,0,13,0
TH,1653004800,706875,686914,7269,501,590,17
