Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1617494400,5647,4671,234,2,0,0
AP,1617494400,3009,2713,52,0,22,0
EA,1617494400,1426,1158,56,2,23,0
EF,1617494400,6458,5841,224,0,60,0
EIC,1617494400,5102,4588,194,2,35,0
G,1617494400,4252,3620,135,0,50,0
GRZ,1617494400,5980,4171,137,45,6,0
GTH,1617494400,5998,5226,173,32,55,0
HBN,1617494400,4301,3902,216,0,8,0
IK,1617494400,4620,3961,168,22,39,1
J,1617494400,3383,3061,61,9,6,0
KYF,1617494400,2776,2449,113,9,13,0
NDH,1617494400,1969,1824,49,9,12,0
SHK,1617494400,3600,3178,86,6,16,0
SHL,1617494400,1686,1472,98,3,18,0
SLF,1617494400,5259,4701,239,18,24,0
SM,1617494400,8006,7036,291,0,61,0
SOK,1617494400,4905,4251,120,23,64,0
SOM,1617494400,2959,2627,104,9,37,0
SON,1617494400,3056,2708,147,7,3,0
UH,1617494400,5258,4885,213,0,18,0
WAK,1617494400,6010,4868,184,6,57,1
WE,1617494400,2017,1814,93,0,6,0
TH,1617494400,97677,84725,3387,204,633,2
