Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1654300800,31498,30616,468,0,29,0
AP,1654300800,27130,26602,129,0,0,0
EA,1654300800,0,0,0,0,0,0
EF,1654300800,64643,63906,524,0,16,0
EIC,1654300800,36582,35876,337,0,12,0
G,1654300800,28998,28546,355,0,0,0
GRZ,1654300800,33319,32638,370,0,4,0
GTH,1654300800,43374,42885,339,0,4,0
HBN,1654300800,23617,23053,399,0,10,0
IK,1654300800,38414,37797,426,0,11,0
J,1654300800,35761,34733,145,0,2,0
KYF,1654300800,22282,21756,241,0,0,0
NDH,1654300800,24017,23745,101,0,2,0
SHK,1654300800,30091,29561,221,0,7,0
SHL,1654300800,10449,10208,179,0,0,0
SLF,1654300800,35592,34938,543,0,2,0
SM,1654300800,44244,43389,648,0,6,0
SOK,1654300800,29617,29080,331,0,2,0
SOM,1654300800,23158,22855,240,0,2,0
SON,1654300800,20242,19707,285,0,2,0
UH,1654300800,34962,34321,414,0,2,0
WAK,1654300800,51253,50466,445,0,-1,0
WE,1654300800,22060,21383,157,0,1,0
TH,1654300800,711303,698061,7297,0,113,0
