Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1665532800,37128,34916,489,77,20,0
AP,1665532800,30920,29669,137,71,28,0
EA,1665532800,0,0,0,0,0,0
EF,1665532800,74861,72641,555,266,89,0
EIC,1665532800,44236,42847,361,270,42,1
G,1665532800,34046,32826,376,144,63,0
GRZ,1665532800,37380,36086,398,85,24,2
GTH,1665532800,49836,48371,357,269,74,0
HBN,1665532800,26836,25460,427,63,9,0
IK,1665532800,45246,43563,441,395,37,0
J,1665532800,43812,41753,163,134,36,0
KYF,1665532800,25466,24358,250,70,28,0
NDH,1665532800,27156,26226,106,55,14,0
SHK,1665532800,35098,33277,235,123,35,0
SHL,1665532800,12085,11492,191,44,29,0
SLF,1665532800,39957,38515,569,119,83,3
SM,1665532800,52851,50262,700,470,105,0
SOK,1665532800,32869,31550,343,105,19,1
SOM,1665532800,25913,25132,249,79,22,0
SON,1665532800,23146,21913,293,105,21,0
UH,1665532800,41507,40191,425,190,60,0
WAK,1665532800,60554,57788,455,249,99,0
WE,1665532800,25786,24819,172,89,37,0
TH,1665532800,826689,793655,7692,3472,974,7
