Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1646438400,20094,15175,392,221,75,0
AP,1646438400,17017,13469,121,254,102,1
EA,1646438400,0,0,0,0,0,0
EF,1646438400,35225,33613,445,133,421,0
EIC,1646438400,20360,14286,305,342,131,1
G,1646438400,18718,15687,328,212,24,0
GRZ,1646438400,19938,17204,332,202,135,0
GTH,1646438400,27876,24815,315,110,47,0
HBN,1646438400,17107,14099,382,154,94,0
IK,1646438400,23827,21173,404,240,180,0
J,1646438400,19230,13727,130,388,81,0
KYF,1646438400,13411,11705,220,104,153,0
NDH,1646438400,13469,9884,96,329,48,0
SHK,1646438400,19376,13745,196,332,54,0
SHL,1646438400,7040,6123,168,80,31,0
SLF,1646438400,23978,19810,481,369,165,0
SM,1646438400,29852,26028,610,0,37,0
SOK,1646438400,19662,15725,292,81,42,0
SOM,1646438400,14569,12710,211,70,69,0
SON,1646438400,13448,11029,269,84,72,0
UH,1646438400,20779,17792,385,132,127,0
WAK,1646438400,31851,26399,422,300,143,0
WE,1646438400,11738,8473,134,116,60,0
TH,1646438400,438565,362671,6638,4253,2291,2
