Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1608508800,2280,1131,39,44,21,7
AP,1608508800,828,666,8,13,20,0
EA,1608508800,342,191,7,27,9,1
EF,1608508800,2319,1882,53,12,52,1
EIC,1608508800,1707,1115,45,11,35,4
G,1608508800,1769,1048,62,73,13,2
GRZ,1608508800,2027,1578,63,29,36,0
GTH,1608508800,1529,1099,53,28,29,7
HBN,1608508800,1961,1109,35,40,89,4
IK,1608508800,1600,1076,32,27,28,6
J,1608508800,1392,1001,16,30,17,0
KYF,1608508800,975,668,21,9,28,0
NDH,1608508800,670,507,10,15,8,0
SHK,1608508800,1169,768,23,35,21,2
SHL,1608508800,538,320,12,22,34,0
SLF,1608508800,1804,1065,43,77,45,2
SM,1608508800,2174,1539,49,107,53,6
SOK,1608508800,1616,1151,20,83,39,0
SOM,1608508800,958,723,20,10,9,1
SON,1608508800,1584,1111,56,28,35,2
UH,1608508800,2000,1172,40,42,58,0
WAK,1608508800,1618,897,15,92,50,0
WE,1608508800,759,552,6,13,14,0
TH,1608508800,33619,22369,728,867,743,45
