Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1666483200,37845,35410,492,0,80,0
AP,1666483200,31413,29896,140,0,54,0
EA,1666483200,0,0,0,0,0,0
EF,1666483200,76120,73894,555,0,100,0
EIC,1666483200,44877,43529,363,0,113,0
G,1666483200,34636,33449,379,0,117,0
GRZ,1666483200,37890,36603,400,0,49,0
GTH,1666483200,50738,49468,365,0,213,0
HBN,1666483200,27371,25608,429,0,13,0
IK,1666483200,46158,44307,443,0,39,0
J,1666483200,44598,42100,169,0,17,0
KYF,1666483200,25820,24584,251,0,71,0
NDH,1666483200,27563,26596,106,0,30,0
SHK,1666483200,35799,33707,237,0,30,0
SHL,1666483200,12295,11794,192,0,66,0
SLF,1666483200,40505,39158,575,0,126,0
SM,1666483200,54028,51773,711,0,241,0
SOK,1666483200,33245,31798,345,0,27,0
SOM,1666483200,26316,25578,250,0,85,0
SON,1666483200,23574,22163,296,0,59,0
UH,1666483200,42185,40990,425,0,132,0
WAK,1666483200,61682,58978,455,0,168,0
WE,1666483200,26307,25443,174,0,96,0
TH,1666483200,840965,806826,7752,0,1926,0
