Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1619827200,6455,5430,256,18,17,0
AP,1619827200,3764,3387,66,28,19,0
EA,1619827200,1729,1515,63,0,9,0
EF,1619827200,7928,7163,238,78,114,0
EIC,1619827200,5821,5343,223,25,17,1
G,1619827200,5345,4702,183,25,18,0
GRZ,1619827200,7352,5891,186,42,38,0
GTH,1619827200,7577,6840,193,35,52,0
HBN,1619827200,4739,4265,223,0,7,0
IK,1619827200,5872,5200,197,21,32,0
J,1619827200,4025,3677,67,38,15,0
KYF,1619827200,3316,2980,128,17,13,0
NDH,1619827200,2435,2148,60,30,15,4
SHK,1619827200,4336,3915,97,30,20,0
SHL,1619827200,2041,1775,104,9,5,0
SLF,1619827200,6224,5476,261,19,24,1
SM,1619827200,9321,8499,336,32,39,1
SOK,1619827200,6052,5367,152,68,58,1
SOM,1619827200,3713,3319,115,11,22,0
SON,1619827200,3700,2937,155,20,5,0
UH,1619827200,5794,5342,229,13,14,0
WAK,1619827200,7544,6631,215,0,32,0
WE,1619827200,2399,2130,98,11,18,0
TH,1619827200,117482,103932,3845,570,603,8
