Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1608422400,2236,1110,32,0,24,0
AP,1608422400,815,646,8,13,13,0
EA,1608422400,315,182,6,0,3,0
EF,1608422400,2307,1830,52,10,51,0
EIC,1608422400,1696,1080,41,102,20,3
G,1608422400,1696,1035,60,0,36,0
GRZ,1608422400,1998,1542,63,24,54,0
GTH,1608422400,1501,1070,46,69,34,0
HBN,1608422400,1921,1020,31,0,80,0
IK,1608422400,1573,1048,26,67,31,0
J,1608422400,1362,984,16,14,19,0
KYF,1608422400,966,640,21,11,17,0
NDH,1608422400,655,499,10,3,13,0
SHK,1608422400,1134,747,21,36,25,1
SHL,1608422400,516,286,12,3,35,0
SLF,1608422400,1727,1020,41,6,45,0
SM,1608422400,2067,1486,43,106,47,0
SOK,1608422400,1533,1112,20,0,38,0
SOM,1608422400,948,714,19,9,13,0
SON,1608422400,1556,1076,54,0,19,0
UH,1608422400,1958,1114,40,49,39,0
WAK,1608422400,1526,847,15,0,39,0
WE,1608422400,746,538,6,50,6,0
TH,1608422400,32752,21626,683,572,701,4
