Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1623542400,6866,6524,291,3,8,0
AP,1623542400,4126,4026,78,0,2,0
EA,1623542400,1950,1851,75,2,2,0
EF,1623542400,8609,8283,272,0,7,0
EIC,1623542400,6214,5960,236,0,3,0
G,1623542400,5688,5470,199,0,6,0
GRZ,1623542400,7843,7477,225,0,6,0
GTH,1623542400,8638,8364,204,0,14,0
HBN,1623542400,5356,5066,240,0,7,0
IK,1623542400,6504,6262,218,0,2,0
J,1623542400,4334,4228,81,0,3,0
KYF,1623542400,3669,3485,142,4,1,0
NDH,1623542400,2933,2853,70,0,1,0
SHK,1623542400,4717,4581,122,0,1,0
SHL,1623542400,2175,2049,113,2,1,0
SLF,1623542400,6773,6449,286,0,2,0
SM,1623542400,9998,9576,368,0,2,0
SOK,1623542400,6434,6229,174,0,5,0
SOM,1623542400,4161,4012,130,0,2,0
SON,1623542400,4237,4019,163,0,4,1
UH,1623542400,6381,6037,257,0,11,0
WAK,1623542400,8271,7985,240,0,8,0
WE,1623542400,2612,2495,102,0,0,0
TH,1623542400,128489,123281,4286,11,98,1
