Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1623628800,6866,6540,291,0,16,0
AP,1623628800,4126,4028,78,0,2,0
EA,1623628800,1950,1852,75,0,1,0
EF,1623628800,8613,8295,272,4,12,0
EIC,1623628800,6215,5957,243,1,-3,7
G,1623628800,5691,5474,199,3,4,0
GRZ,1623628800,7841,7503,226,-2,26,1
GTH,1623628800,8639,8370,204,1,6,0
HBN,1623628800,5356,5074,240,0,8,0
IK,1623628800,6504,6265,218,0,3,0
J,1623628800,4334,4232,82,0,4,1
KYF,1623628800,3669,3490,143,0,5,1
NDH,1623628800,2934,2855,70,1,2,0
SHK,1623628800,4719,4582,124,2,1,2
SHL,1623628800,2175,2050,113,0,1,0
SLF,1623628800,6773,6452,287,0,3,1
SM,1623628800,9998,9580,368,0,4,0
SOK,1623628800,6433,6233,175,-1,4,1
SOM,1623628800,4161,4017,130,0,5,0
SON,1623628800,4238,4027,163,1,8,0
UH,1623628800,6384,6049,257,3,12,0
WAK,1623628800,8270,7992,240,-1,7,0
WE,1623628800,2612,2497,102,0,2,0
TH,1623628800,128501,123414,4300,12,133,14
