Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1609718400,3163,1488,45,13,32,0
AP,1609718400,1156,949,12,29,24,1
EA,1609718400,621,345,8,0,9,0
EF,1609718400,3055,2595,69,6,20,0
EIC,1609718400,2338,1817,70,5,55,4
G,1609718400,2197,1665,85,16,34,5
GRZ,1609718400,2475,2013,75,23,29,3
GTH,1609718400,2070,1667,70,29,37,5
HBN,1609718400,2396,1892,63,30,61,0
IK,1609718400,2183,1659,55,13,35,6
J,1609718400,1867,1263,19,18,35,1
KYF,1609718400,1180,994,30,18,17,1
NDH,1609718400,924,740,19,24,22,0
SHK,1609718400,1680,1147,39,12,23,6
SHL,1609718400,755,571,23,16,29,4
SLF,1609718400,2435,1819,71,73,82,3
SM,1609718400,3003,2457,84,9,60,3
SOK,1609718400,2224,1748,48,21,59,6
SOM,1609718400,1280,1020,31,4,22,1
SON,1609718400,2012,1587,74,21,53,2
UH,1609718400,2732,1631,69,36,15,5
WAK,1609718400,2352,1606,25,0,73,0
WE,1609718400,1014,818,26,0,22,0
TH,1609718400,45112,33491,1110,416,848,56
