Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1592956800,75,71,4,0,0,0
AP,1592956800,74,70,4,0,0,0
EA,1592956800,30,27,2,0,1,0
EF,1592956800,139,136,2,0,0,0
EIC,1592956800,159,149,9,0,1,0
G,1592956800,254,232,19,0,0,0
GRZ,1592956800,664,598,48,0,7,0
GTH,1592956800,312,280,30,1,1,0
HBN,1592956800,70,55,1,0,1,0
IK,1592956800,135,129,6,0,0,0
J,1592956800,161,157,3,0,0,0
KYF,1592956800,52,47,0,0,1,0
NDH,1592956800,66,61,2,0,0,0
SHK,1592956800,73,69,3,0,0,0
SHL,1592956800,20,18,2,0,0,0
SLF,1592956800,72,71,0,0,0,0
SM,1592956800,148,138,4,0,0,0
SOK,1592956800,149,137,12,0,0,0
SOM,1592956800,37,36,1,0,0,0
SON,1592956800,296,256,21,0,4,0
UH,1592956800,91,85,3,0,0,0
WAK,1592956800,79,73,2,-7,-5,0
WE,1592956800,69,69,0,0,0,0
TH,1592956800,3225,2964,178,-6,11,0
