Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1619481600,6345,5348,252,41,73,0
AP,1619481600,3647,3262,63,29,29,1
EA,1619481600,1681,1484,61,17,30,0
EF,1619481600,7657,6901,238,50,25,0
EIC,1619481600,5724,5246,221,34,22,1
G,1619481600,5141,4565,177,31,56,2
GRZ,1619481600,7220,5665,181,69,112,4
GTH,1619481600,7318,6594,190,43,45,2
HBN,1619481600,4646,4218,223,54,14,0
IK,1619481600,5687,5045,196,41,58,4
J,1619481600,3910,3596,67,44,29,0
KYF,1619481600,3218,2899,126,16,21,0
NDH,1619481600,2336,2079,56,41,22,0
SHK,1619481600,4195,3791,97,22,31,4
SHL,1619481600,1988,1726,101,18,11,1
SLF,1619481600,6025,5334,255,48,26,0
SM,1619481600,9127,8327,328,56,50,2
SOK,1619481600,5773,5226,144,66,41,0
SOM,1619481600,3618,3206,113,25,34,0
SON,1619481600,3601,2904,152,34,25,1
UH,1619481600,5700,5280,229,37,25,1
WAK,1619481600,7383,6440,209,121,127,1
WE,1619481600,2342,2074,97,18,10,0
TH,1619481600,114282,101210,3776,955,916,24
