Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1612310400,4447,3305,146,34,51,0
AP,1612310400,2023,1738,36,21,20,0
EA,1612310400,907,808,29,14,19,1
EF,1612310400,4507,3975,139,47,10,0
EIC,1612310400,3632,3099,124,122,22,6
G,1612310400,2796,2519,112,24,6,0
GRZ,1612310400,3308,3000,107,19,20,0
GTH,1612310400,3689,3122,126,48,40,3
HBN,1612310400,3394,2958,139,27,30,1
IK,1612310400,3079,2734,109,28,24,2
J,1612310400,2619,2367,41,0,16,0
KYF,1612310400,1826,1599,71,20,23,0
NDH,1612310400,1481,1316,40,27,12,0
SHK,1612310400,2523,2235,68,16,31,2
SHL,1612310400,1152,971,71,10,5,1
SLF,1612310400,4069,3580,160,23,46,1
SM,1612310400,4950,4113,172,73,73,0
SOK,1612310400,3134,2690,61,35,41,1
SOM,1612310400,1918,1676,62,19,16,0
SON,1612310400,2573,2296,123,22,12,0
UH,1612310400,4026,3305,163,51,168,1
WAK,1612310400,3488,2983,109,66,53,2
WE,1612310400,1574,1383,79,13,18,5
TH,1612310400,67115,57772,2287,759,756,26
