Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1642204800,14120,12713,382,11,5,0
AP,1642204800,10892,10109,118,24,59,0
EA,1642204800,0,0,0,0,0,0
EF,1642204800,25190,24225,400,0,64,0
EIC,1642204800,11606,10894,300,41,25,0
G,1642204800,12489,11784,318,19,14,0
GRZ,1642204800,16290,14062,294,0,85,0
GTH,1642204800,21105,19948,302,6,13,0
HBN,1642204800,12728,11352,358,0,7,0
IK,1642204800,17043,16135,392,12,23,1
J,1642204800,11286,9822,121,10,33,0
KYF,1642204800,9427,8890,203,18,27,0
NDH,1642204800,7608,7175,92,11,43,0
SHK,1642204800,12193,10933,187,0,56,0
SHL,1642204800,4983,4356,161,14,3,0
SLF,1642204800,16908,15869,455,21,24,0
SM,1642204800,21646,20455,532,14,12,0
SOK,1642204800,14576,13536,280,19,46,0
SOM,1642204800,10068,8856,197,0,20,0
SON,1642204800,10196,9398,259,7,50,0
UH,1642204800,14391,13248,358,18,99,0
WAK,1642204800,21264,19627,412,24,16,0
WE,1642204800,7285,6375,131,8,15,0
TH,1642204800,303294,279762,6252,277,739,1
