Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1676851200,40335,39647,530,27,5,0
AP,1676851200,32548,32313,150,8,6,0
EA,1676851200,0,0,0,0,0,0
EF,1676851200,80488,79685,622,30,8,0
EIC,1676851200,46999,46478,385,23,17,1
G,1676851200,36769,36306,410,10,2,1
GRZ,1676851200,39379,38882,445,0,6,0
GTH,1676851200,52894,52397,381,6,5,0
HBN,1676851200,28197,27697,443,5,1,0
IK,1676851200,48431,47883,457,9,8,0
J,1676851200,47113,46692,183,12,16,0
KYF,1676851200,26871,26545,274,0,5,0
NDH,1676851200,29056,28843,111,18,9,0
SHK,1676851200,37683,37270,258,15,7,0
SHL,1676851200,12855,12625,210,4,0,0
SLF,1676851200,41941,41273,597,6,5,0
SM,1676851200,56772,55896,762,2,10,0
SOK,1676851200,34417,33984,353,12,2,0
SOM,1676851200,27670,27348,269,10,5,0
SON,1676851200,24575,24173,305,6,8,0
UH,1676851200,43875,43387,451,4,3,0
WAK,1676851200,64521,63817,469,52,20,0
WE,1676851200,27418,27178,196,0,5,0
TH,1676851200,880807,870319,8261,259,153,2
