Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1610841600,3908,2308,77,31,20,0
AP,1610841600,1624,1280,20,5,28,0
EA,1610841600,796,591,22,0,16,0
EF,1610841600,3840,3194,107,23,85,0
EIC,1610841600,3034,2389,93,8,49,0
G,1610841600,2550,2099,97,0,14,0
GRZ,1610841600,2976,2476,96,20,45,0
GTH,1610841600,2974,2202,98,32,49,0
HBN,1610841600,2945,2306,101,0,27,0
IK,1610841600,2707,2247,84,16,45,2
J,1610841600,2309,1748,26,12,21,0
KYF,1610841600,1534,1224,45,11,24,1
NDH,1610841600,1275,1005,35,8,29,0
SHK,1610841600,2195,1586,45,12,30,0
SHL,1610841600,997,762,47,0,11,1
SLF,1610841600,3450,2701,110,0,84,0
SM,1610841600,3979,3201,131,23,70,1
SOK,1610841600,2771,2222,60,31,45,1
SOM,1610841600,1646,1334,46,12,24,0
SON,1610841600,2299,1910,95,0,8,0
UH,1610841600,3494,2223,113,40,74,0
WAK,1610841600,2941,2297,40,0,75,0
WE,1610841600,1350,1071,51,54,16,0
TH,1610841600,57594,44376,1639,338,889,6
