Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1652400000,31229,29570,433,12,19,0
AP,1652400000,26864,25791,129,15,3,0
EA,1652400000,0,0,0,0,0,0
EF,1652400000,64024,62874,520,34,92,0
EIC,1652400000,36032,34080,334,43,139,0
G,1652400000,28787,28039,354,34,4,0
GRZ,1652400000,31835,29975,353,202,675,0
GTH,1652400000,43009,42193,338,56,18,0
HBN,1652400000,23437,22241,398,19,16,0
IK,1652400000,37985,37070,422,26,39,0
J,1652400000,35211,32718,141,56,3,0
KYF,1652400000,22090,20969,240,8,1,0
NDH,1652400000,23856,23341,101,13,10,0
SHK,1652400000,29871,28698,220,11,99,0
SHL,1652400000,10343,9946,178,19,-1,1
SLF,1652400000,35400,34475,541,27,6,0
SM,1652400000,43805,42336,647,52,17,0
SOK,1652400000,29432,28453,326,40,43,0
SOM,1652400000,23008,22578,237,17,2,1
SON,1652400000,20092,19155,284,17,69,0
UH,1652400000,34532,33388,411,34,3,0
WAK,1652400000,50646,48821,441,73,50,0
WE,1652400000,21735,20319,152,28,15,0
TH,1652400000,703223,677030,7200,836,1322,2
