Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614038400,4718,4098,200,31,30,1
AP,1614038400,2342,2086,42,22,23,1
EA,1614038400,986,883,47,6,3,0
EF,1614038400,5069,4585,165,46,19,1
EIC,1614038400,4066,3685,140,31,14,-1
G,1614038400,3023,2747,118,15,18,0
GRZ,1614038400,3518,3261,119,18,12,0
GTH,1614038400,4275,3861,142,17,18,2
HBN,1614038400,3705,3329,173,38,16,3
IK,1614038400,3364,3066,132,19,7,3
J,1614038400,2857,2689,56,7,9,0
KYF,1614038400,2077,1808,93,34,12,3
NDH,1614038400,1608,1501,43,4,1,0
SHK,1614038400,2804,2530,75,16,15,0
SHL,1614038400,1281,1125,84,7,7,0
SLF,1614038400,4337,3956,208,19,12,0
SM,1614038400,5837,5175,210,56,35,0
SOK,1614038400,3504,3154,85,14,17,0
SOM,1614038400,2130,1916,86,12,11,1
SON,1614038400,2695,2487,139,14,10,0
UH,1614038400,4505,4009,188,18,25,1
WAK,1614038400,3878,3454,142,28,7,0
WE,1614038400,1725,1560,92,5,5,0
TH,1614038400,74304,66965,2779,477,326,15
