Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1653350400,31356,30236,460,18,54,1
AP,1653350400,27011,26360,129,20,62,0
EA,1653350400,0,0,0,0,0,0
EF,1653350400,64397,63441,522,22,7,2
EIC,1653350400,36365,35362,336,34,134,0
G,1653350400,28917,28394,355,0,53,0
GRZ,1653350400,33143,32341,366,1,37,0
GTH,1653350400,43233,42649,339,12,41,0
HBN,1653350400,23524,22923,398,2,56,0
IK,1653350400,38233,37554,426,32,36,1
J,1653350400,35535,34026,145,42,134,0
KYF,1653350400,22209,21550,240,7,68,0
NDH,1653350400,23944,23612,101,15,19,0
SHK,1653350400,29999,29287,220,24,37,0
SHL,1653350400,10407,10140,179,6,21,0
SLF,1653350400,35500,34782,541,10,33,0
SM,1653350400,44098,43048,648,24,76,0
SOK,1653350400,29539,28872,330,19,54,1
SOM,1653350400,23108,22755,240,0,19,0
SON,1653350400,20182,19509,285,17,33,0
UH,1653350400,34783,34045,413,18,72,0
WAK,1653350400,51051,49994,445,56,106,0
WE,1653350400,21900,21028,156,23,96,0
TH,1653350400,708434,691908,7274,402,1248,5
