Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1653436800,31377,30297,460,21,61,0
AP,1653436800,27019,26400,129,8,40,0
EA,1653436800,0,0,0,0,0,0
EF,1653436800,64455,63457,522,58,16,0
EIC,1653436800,36390,35461,336,25,99,0
G,1653436800,28933,28417,355,16,23,0
GRZ,1653436800,33184,32380,370,41,39,4
GTH,1653436800,43248,42668,339,15,19,0
HBN,1653436800,23552,22942,398,28,19,0
IK,1653436800,38253,37583,426,20,29,0
J,1653436800,35559,34150,145,24,124,0
KYF,1653436800,22220,21580,240,11,30,0
NDH,1653436800,23946,23640,101,2,28,0
SHK,1653436800,30014,29326,220,15,39,0
SHL,1653436800,10411,10156,179,4,16,0
SLF,1653436800,35512,34818,541,12,36,0
SM,1653436800,44119,43090,648,21,42,0
SOK,1653436800,29546,28904,330,7,32,0
SOM,1653436800,23128,22772,240,20,17,0
SON,1653436800,20193,19551,285,11,42,0
UH,1653436800,34817,34089,413,34,44,0
WAK,1653436800,51082,50067,445,31,73,0
WE,1653436800,21910,21077,156,10,49,0
TH,1653436800,708868,692825,7278,434,917,4
