Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1607904000,1786,946,20,20,14,2
AP,1607904000,708,586,8,20,12,0
EA,1607904000,230,156,5,13,5,0
EF,1607904000,2045,1587,42,13,71,2
EIC,1607904000,1326,940,25,39,15,0
G,1607904000,1391,878,48,99,32,7
GRZ,1607904000,1752,1307,56,44,36,1
GTH,1607904000,1206,923,43,16,20,0
HBN,1607904000,1707,862,26,28,6,0
IK,1607904000,1286,903,18,52,18,1
J,1607904000,1163,848,15,12,18,0
KYF,1607904000,797,519,16,12,9,0
NDH,1607904000,548,430,10,4,15,0
SHK,1607904000,919,631,17,18,8,0
SHL,1607904000,393,186,8,18,10,0
SLF,1607904000,1358,798,28,89,32,2
SM,1607904000,1693,1246,37,93,24,5
SOK,1607904000,1307,786,18,52,41,1
SOM,1607904000,802,627,17,1,14,1
SON,1607904000,1347,891,47,24,26,3
UH,1607904000,1433,886,27,0,8,0
WAK,1607904000,1133,624,6,102,34,0
WE,1607904000,606,479,2,8,8,0
TH,1607904000,26936,18039,539,777,476,25
