Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1681257600,40609,39965,540,1,10,0
AP,1681257600,32726,32514,153,3,5,0
EA,1681257600,0,0,0,0,0,0
EF,1681257600,81257,80498,628,3,7,0
EIC,1681257600,47442,46982,387,14,7,0
G,1681257600,36956,36504,414,4,5,1
GRZ,1681257600,39615,39101,452,6,8,0
GTH,1681257600,53177,52746,384,4,5,1
HBN,1681257600,28397,27884,443,4,3,0
IK,1681257600,48745,48251,462,0,9,0
J,1681257600,47483,47165,189,6,30,0
KYF,1681257600,26981,26671,277,1,0,0
NDH,1681257600,29301,29122,115,4,5,0
SHK,1681257600,38096,37773,262,12,6,0
SHL,1681257600,12938,12715,213,2,3,0
SLF,1681257600,42238,41568,609,3,3,0
SM,1681257600,57234,56418,772,7,9,0
SOK,1681257600,34632,34221,356,2,4,0
SOM,1681257600,27806,27518,271,0,0,0
SON,1681257600,24771,24425,311,1,5,0
UH,1681257600,44022,43539,454,1,5,0
WAK,1681257600,65205,64591,472,4,13,0
WE,1681257600,27640,27421,201,0,1,0
TH,1681257600,887271,877592,8365,82,143,2
