Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1660867200,34630,33062,482,39,21,0
AP,1660867200,29334,28487,134,26,0,0
EA,1660867200,0,0,0,0,0,0
EF,1660867200,70171,69032,536,54,85,0
EIC,1660867200,41863,41020,357,24,31,0
G,1660867200,31890,31046,370,29,21,0
GRZ,1660867200,35598,34691,382,14,38,0
GTH,1660867200,46734,45934,350,48,4,0
HBN,1660867200,25350,24606,421,12,21,0
IK,1660867200,41945,41037,435,22,31,0
J,1660867200,40748,39293,152,13,6,0
KYF,1660867200,24128,23088,242,12,0,0
NDH,1660867200,25808,25264,105,14,28,0
SHK,1660867200,32868,31708,226,22,12,0
SHL,1660867200,11293,11008,185,7,3,0
SLF,1660867200,37778,36833,555,19,12,0
SM,1660867200,48790,47508,689,38,36,0
SOK,1660867200,31392,30561,335,19,13,0
SOM,1660867200,24700,24260,246,0,4,0
SON,1660867200,21743,20947,289,26,13,0
UH,1660867200,38543,37656,417,19,1,0
WAK,1660867200,56294,54655,452,27,0,0
WE,1660867200,24287,23724,166,31,3,0
TH,1660867200,775887,755420,7526,515,383,0
