Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1623283200,6856,6513,291,1,11,0
AP,1623283200,4126,4014,78,4,1,0
EA,1623283200,1938,1848,75,-3,-3,0
EF,1623283200,8605,8268,265,2,3,0
EIC,1623283200,6214,5950,236,1,2,0
G,1623283200,5686,5459,199,2,5,0
GRZ,1623283200,7841,7452,220,0,17,0
GTH,1623283200,8623,8327,204,5,15,0
HBN,1623283200,5353,5037,240,6,11,0
IK,1623283200,6501,6250,218,4,7,0
J,1623283200,4329,4222,79,0,4,0
KYF,1623283200,3663,3482,142,6,6,0
NDH,1623283200,2931,2850,70,0,7,0
SHK,1623283200,4716,4578,122,1,8,0
SHL,1623283200,2171,2048,113,0,0,0
SLF,1623283200,6770,6441,286,1,3,1
SM,1623283200,9992,9558,368,2,7,0
SOK,1623283200,6434,6215,174,0,6,0
SOM,1623283200,4158,4000,130,-1,5,0
SON,1623283200,4234,4005,162,10,8,0
UH,1623283200,6366,6021,257,5,3,2
WAK,1623283200,8270,7972,240,7,9,0
WE,1623283200,2611,2494,102,0,4,0
TH,1623283200,128388,123004,4271,53,139,3
