Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1657152000,32516,31196,470,23,10,0
AP,1657152000,27885,27043,131,25,14,1
EA,1657152000,0,0,0,0,0,0
EF,1657152000,66609,65206,533,57,109,0
EIC,1657152000,38936,37222,345,201,83,0
G,1657152000,29920,29075,358,34,57,0
GRZ,1657152000,34038,33063,370,38,22,0
GTH,1657152000,44681,43804,340,73,43,0
HBN,1657152000,24291,23517,418,44,14,3
IK,1657152000,39755,38766,430,59,48,0
J,1657152000,37876,35861,145,4,44,0
KYF,1657152000,22802,22133,241,1,28,0
NDH,1657152000,24685,24118,102,31,23,0
SHK,1657152000,30988,30020,222,0,27,0
SHL,1657152000,10749,10445,180,5,17,0
SLF,1657152000,36191,35386,547,0,23,0
SM,1657152000,45747,44292,664,75,45,0
SOK,1657152000,30074,29481,331,20,19,0
SOM,1657152000,23671,23196,244,22,10,0
SON,1657152000,20707,20013,286,0,1,0
UH,1657152000,36247,35105,415,49,42,0
WAK,1657152000,52854,51547,449,0,32,0
WE,1657152000,23020,22070,160,45,29,0
TH,1657152000,734242,712559,7381,806,740,4
