Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1649548800,29349,22548,410,0,164,0
AP,1649548800,25455,19741,129,0,139,0
EA,1649548800,0,0,0,0,0,0
EF,1649548800,54381,52190,470,0,983,0
EIC,1649548800,32925,23982,324,0,513,0
G,1649548800,27185,24933,346,0,405,0
GRZ,1649548800,26025,20987,335,0,164,0
GTH,1649548800,40181,37424,319,0,713,0
HBN,1649548800,21963,18085,388,0,325,0
IK,1649548800,34504,30929,420,0,120,0
J,1649548800,32013,23045,135,0,366,0
KYF,1649548800,20807,15933,236,0,278,0
NDH,1649548800,22894,16788,100,1,546,0
SHK,1649548800,28323,21737,215,0,47,0
SHL,1649548800,9535,8623,172,0,11,0
SLF,1649548800,33838,30480,516,0,580,0
SM,1649548800,40415,37403,635,0,294,0
SOK,1649548800,28117,22460,307,0,272,0
SOM,1649548800,21956,20187,222,0,128,0
SON,1649548800,18480,14420,281,0,206,0
UH,1649548800,31545,28014,397,0,199,0
WAK,1649548800,46757,40163,425,0,420,0
WE,1649548800,19813,13705,147,0,262,0
TH,1649548800,646461,543777,6929,1,7135,0
