Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1618790400,6076,5046,250,1,37,2
AP,1618790400,3412,3024,55,4,32,0
EA,1618790400,1579,1369,60,18,6,0
EF,1618790400,7205,6496,238,19,43,0
EIC,1618790400,5545,5028,216,10,23,4
G,1618790400,4857,4231,159,42,28,3
GRZ,1618790400,6876,5000,165,7,80,0
GTH,1618790400,6856,6125,186,27,59,-1
HBN,1618790400,4479,4123,222,7,17,0
IK,1618790400,5340,4638,187,28,49,1
J,1618790400,3704,3382,65,18,23,0
KYF,1618790400,3062,2727,124,4,11,1
NDH,1618790400,2189,1963,55,24,11,1
SHK,1618790400,3977,3600,91,3,20,0
SHL,1618790400,1864,1626,100,-4,11,-1
SLF,1618790400,5704,5108,250,45,32,1
SM,1618790400,8761,7917,319,14,53,1
SOK,1618790400,5510,4959,137,107,20,0
SOM,1618790400,3361,2965,110,22,19,2
SON,1618790400,3381,2819,149,0,9,0
UH,1618790400,5552,5078,223,16,16,2
WAK,1618790400,6915,5817,205,26,61,2
WE,1618790400,2209,1991,97,21,11,1
TH,1618790400,108414,95032,3663,459,671,19
