Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1678406400,40436,39758,534,0,2,0
AP,1678406400,32632,32375,151,3,0,0
EA,1678406400,0,0,0,0,0,0
EF,1678406400,80920,79983,624,15,0,0
EIC,1678406400,47235,46662,387,15,3,1
G,1678406400,36854,36382,411,7,0,0
GRZ,1678406400,39473,38935,446,21,2,0
GTH,1678406400,53067,52542,382,29,11,0
HBN,1678406400,28287,27754,443,3,0,0
IK,1678406400,48588,48021,460,0,0,0
J,1678406400,47279,46851,185,41,0,0
KYF,1678406400,26923,26577,276,1,0,0
NDH,1678406400,29170,28958,113,0,2,0
SHK,1678406400,37894,37370,260,4,13,0
SHL,1678406400,12893,12649,210,0,0,0
SLF,1678406400,42102,41363,601,12,0,0
SM,1678406400,57058,56156,766,2,0,0
SOK,1678406400,34521,34034,356,5,0,0
SOM,1678406400,27742,27425,269,4,0,0
SON,1678406400,24689,24262,310,10,0,1
UH,1678406400,43955,43432,451,4,0,0
WAK,1678406400,64883,64033,470,18,0,0
WE,1678406400,27531,27261,197,2,0,0
TH,1678406400,884132,872783,8302,196,33,2
