Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1680566400,40591,39910,539,8,7,0
AP,1680566400,32717,32478,153,3,6,0
EA,1680566400,0,0,0,0,0,0
EF,1680566400,81228,80359,628,7,14,0
EIC,1680566400,47416,46940,387,6,8,0
G,1680566400,36940,36477,413,5,4,0
GRZ,1680566400,39600,39051,452,6,11,0
GTH,1680566400,53168,52717,383,7,10,0
HBN,1680566400,28377,27852,443,10,8,0
IK,1680566400,48733,48209,462,4,8,0
J,1680566400,47457,47040,188,22,2,0
KYF,1680566400,26976,26650,277,1,1,1
NDH,1680566400,29271,29091,113,0,4,0
SHK,1680566400,38053,37732,262,9,2,0
SHL,1680566400,12930,12701,213,-2,1,0
SLF,1680566400,42220,41531,604,5,11,0
SM,1680566400,57203,56368,772,8,2,0
SOK,1680566400,34623,34171,356,11,7,0
SOM,1680566400,27797,27500,271,2,9,0
SON,1680566400,24764,24383,311,7,5,0
UH,1680566400,44018,43523,454,4,1,0
WAK,1680566400,65186,64478,472,6,24,0
WE,1680566400,27631,27394,201,0,3,0
TH,1680566400,886899,876555,8354,129,148,1
