Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1630108800,7014,6646,293,10,7,0
AP,1630108800,4160,4044,78,10,0,0
EA,1630108800,1989,1899,78,0,0,0
EF,1630108800,8796,8435,273,0,0,0
EIC,1630108800,6292,6028,250,4,0,0
G,1630108800,5802,5555,205,0,1,0
GRZ,1630108800,7914,7659,240,2,1,0
GTH,1630108800,8765,8526,205,0,0,0
HBN,1630108800,5459,5184,250,11,2,0
IK,1630108800,6580,6330,218,5,0,0
J,1630108800,4399,4261,84,5,0,0
KYF,1630108800,3701,3544,145,0,0,0
NDH,1630108800,2984,2886,70,1,4,0
SHK,1630108800,4791,4636,131,4,0,0
SHL,1630108800,2197,2075,113,0,1,0
SLF,1630108800,6816,6509,289,1,0,0
SM,1630108800,10125,9719,371,0,7,0
SOK,1630108800,6534,6318,184,0,0,0
SOM,1630108800,4201,4036,136,0,0,0
SON,1630108800,4295,4099,164,0,2,0
UH,1630108800,6438,6171,264,0,1,0
WAK,1630108800,8429,8090,250,9,3,0
WE,1630108800,2655,2524,104,5,2,0
TH,1630108800,130336,125174,4395,67,31,0
