Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1678665600,40463,39771,534,27,10,0
AP,1678665600,32642,32380,151,10,2,0
EA,1678665600,0,0,0,0,0,0
EF,1678665600,80938,80027,628,18,-1,4
EIC,1678665600,47253,46708,387,18,20,0
G,1678665600,36866,36394,411,12,4,0
GRZ,1678665600,39473,38952,446,0,9,0
GTH,1678665600,53067,52572,382,0,14,0
HBN,1678665600,28295,27757,443,8,0,0
IK,1678665600,48608,48072,461,20,28,1
J,1678665600,47286,46891,185,7,10,0
KYF,1678665600,26927,26590,276,4,8,0
NDH,1678665600,29177,28975,113,7,6,0
SHK,1678665600,37906,37407,260,12,18,0
SHL,1678665600,12898,12657,210,5,6,0
SLF,1678665600,42119,41387,603,17,10,2
SM,1678665600,57072,56209,767,14,18,1
SOK,1678665600,34532,34047,356,11,6,0
SOM,1678665600,27748,27439,269,6,10,0
SON,1678665600,24707,24291,311,18,7,1
UH,1678665600,43955,43442,451,0,5,0
WAK,1678665600,64921,64088,470,38,25,0
WE,1678665600,27541,27267,197,10,3,0
TH,1678665600,884394,873323,8311,262,218,9
