Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1610668800,3810,2280,77,52,85,2
AP,1610668800,1592,1231,20,56,32,0
EA,1610668800,786,560,22,0,7,0
EF,1610668800,3729,3019,102,72,73,4
EIC,1610668800,2980,2299,93,58,22,5
G,1610668800,2530,2085,97,23,29,0
GRZ,1610668800,2932,2387,96,15,39,0
GTH,1610668800,2883,2112,97,55,42,1
HBN,1610668800,2912,2279,101,41,27,2
IK,1610668800,2650,2160,78,37,34,7
J,1610668800,2273,1717,26,53,37,0
KYF,1610668800,1515,1172,44,16,10,2
NDH,1610668800,1246,952,31,27,25,2
SHK,1610668800,2151,1526,45,47,35,0
SHL,1610668800,992,739,42,34,20,0
SLF,1610668800,3440,2570,110,60,41,8
SM,1610668800,3891,3086,129,35,59,2
SOK,1610668800,2711,2122,58,67,35,3
SOM,1610668800,1606,1289,45,17,18,0
SON,1610668800,2299,1897,95,14,9,1
UH,1610668800,3413,2093,113,88,15,11
WAK,1610668800,2902,2173,39,1,35,0
WE,1610668800,1296,1036,51,30,12,5
TH,1610668800,56539,42784,1611,898,741,55
