Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1638316800,11353,8211,333,183,80,0
AP,1638316800,7451,5797,93,260,62,3
EA,1638316800,0,0,0,0,0,0
EF,1638316800,17221,14626,304,347,513,0
EIC,1638316800,9391,8272,266,92,75,1
G,1638316800,9278,7616,251,196,111,2
GRZ,1638316800,12227,9010,257,110,104,0
GTH,1638316800,15703,13370,233,426,182,3
HBN,1638316800,9000,6937,300,221,62,9
IK,1638316800,11416,10285,278,127,150,1
J,1638316800,7723,5728,100,164,101,2
KYF,1638316800,6931,5883,158,152,125,0
NDH,1638316800,5031,4127,73,193,70,0
SHK,1638316800,8630,5911,158,256,39,1
SHL,1638316800,3585,2763,131,48,27,0
SLF,1638316800,11239,8944,348,256,140,9
SM,1638316800,16445,13604,439,354,155,2
SOK,1638316800,10782,7438,214,284,50,0
SOM,1638316800,6522,5006,153,222,34,0
SON,1638316800,7894,5303,199,81,97,1
UH,1638316800,10606,8387,304,161,45,5
WAK,1638316800,16140,13647,346,238,156,1
WE,1638316800,4939,3576,115,88,48,0
TH,1638316800,219507,174441,5053,4459,2426,40
