Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1680480000,40583,39903,539,4,4,0
AP,1680480000,32714,32472,153,2,0,0
EA,1680480000,0,0,0,0,0,0
EF,1680480000,81221,80345,628,21,0,0
EIC,1680480000,47410,46932,387,8,17,0
G,1680480000,36935,36473,413,4,0,0
GRZ,1680480000,39594,39040,452,10,21,0
GTH,1680480000,53161,52707,383,4,7,0
HBN,1680480000,28367,27844,443,8,11,0
IK,1680480000,48729,48201,462,6,8,0
J,1680480000,47435,47038,188,1,0,0
KYF,1680480000,26975,26649,276,2,4,0
NDH,1680480000,29271,29087,113,5,9,0
SHK,1680480000,38044,37730,262,7,12,0
SHL,1680480000,12932,12700,213,3,0,0
SLF,1680480000,42215,41520,604,3,5,0
SM,1680480000,57195,56366,772,10,6,0
SOK,1680480000,34612,34164,356,2,6,0
SOM,1680480000,27795,27491,271,4,1,0
SON,1680480000,24757,24378,311,0,2,0
UH,1680480000,44014,43522,454,4,4,0
WAK,1680480000,65180,64454,472,10,67,0
WE,1680480000,27631,27391,201,0,0,0
TH,1680480000,886770,876407,8353,118,184,0
