Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1675382400,40240,39558,530,8,11,0
AP,1675382400,32493,32249,150,5,0,0
EA,1675382400,0,0,0,0,0,0
EF,1675382400,80232,79459,614,11,15,0
EIC,1675382400,46842,46326,384,8,3,0
G,1675382400,36703,36253,409,6,0,0
GRZ,1675382400,39331,38829,445,0,3,0
GTH,1675382400,52744,52267,378,4,3,0
HBN,1675382400,28151,27665,443,1,0,0
IK,1675382400,48321,47809,455,6,0,0
J,1675382400,46969,46521,181,20,0,0
KYF,1675382400,26837,26441,274,5,0,0
NDH,1675382400,28976,28749,111,24,15,0
SHK,1675382400,37567,37170,256,12,13,0
SHL,1675382400,12833,12614,209,1,0,0
SLF,1675382400,41870,41204,593,0,3,0
SM,1675382400,56602,55729,760,18,1,1
SOK,1675382400,34361,33950,350,7,0,0
SOM,1675382400,27612,27295,269,5,2,0
SON,1675382400,24481,24112,305,5,0,0
UH,1675382400,43832,43338,448,15,3,0
WAK,1675382400,64306,63676,468,20,3,0
WE,1675382400,27369,27136,193,0,0,0
TH,1675382400,878672,868350,8225,181,75,1
