Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1652745600,31242,29831,456,28,126,4
AP,1652745600,26915,26007,129,28,86,0
EA,1652745600,0,0,0,0,0,0
EF,1652745600,64161,63099,520,58,13,-1
EIC,1652745600,36172,34412,335,62,147,0
G,1652745600,28848,28188,354,43,54,0
GRZ,1652745600,32234,31206,353,0,245,0
GTH,1652745600,43105,42417,338,55,52,0
HBN,1652745600,23465,22489,398,17,50,0
IK,1652745600,38078,37268,425,28,54,1
J,1652745600,35288,33234,141,0,168,0
KYF,1652745600,22132,21176,240,12,23,0
NDH,1652745600,23886,23443,101,18,43,0
SHK,1652745600,29927,28877,221,24,97,0
SHL,1652745600,10364,10034,178,8,30,0
SLF,1652745600,35453,34607,541,33,45,0
SM,1652745600,43911,42657,648,61,74,0
SOK,1652745600,29461,28535,326,-3,50,0
SOM,1652745600,23038,22661,238,0,30,0
SON,1652745600,20111,19253,284,14,39,0
UH,1652745600,34647,33700,413,55,151,0
WAK,1652745600,50797,49213,443,71,186,2
WE,1652745600,21805,20554,156,35,83,4
TH,1652745600,705040,682861,7238,647,1846,10
