Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1612137600,4377,3197,145,24,26,3
AP,1612137600,1974,1694,34,3,16,0
EA,1612137600,893,777,28,1,10,0
EF,1612137600,4406,3963,133,0,27,0
EIC,1612137600,3510,3046,118,2,26,0
G,1612137600,2765,2490,110,9,5,0
GRZ,1612137600,3267,2950,106,3,26,2
GTH,1612137600,3607,3034,123,44,47,3
HBN,1612137600,3345,2902,137,17,52,6
IK,1612137600,3019,2691,105,25,20,3
J,1612137600,2593,2326,40,5,34,0
KYF,1612137600,1796,1543,69,2,40,1
NDH,1612137600,1443,1292,40,0,23,0
SHK,1612137600,2492,2158,66,2,24,1
SHL,1612137600,1121,960,68,3,11,0
SLF,1612137600,4013,3497,157,23,49,2
SM,1612137600,4798,3991,169,20,44,1
SOK,1612137600,3077,2623,60,5,42,0
SOM,1612137600,1881,1647,61,9,18,2
SON,1612137600,2527,2262,122,1,29,2
UH,1612137600,3934,3103,159,3,41,3
WAK,1612137600,3422,2890,107,23,34,3
WE,1612137600,1561,1353,74,5,0,5
TH,1612137600,65821,56389,2231,229,644,37
