Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1635379200,7997,7017,299,68,22,1
AP,1635379200,4737,4382,80,44,16,0
EA,1635379200,0,0,0,0,0,0
EF,1635379200,11215,9816,280,164,104,1
EIC,1635379200,7216,6556,252,73,13,0
G,1635379200,6639,6091,212,59,13,2
GRZ,1635379200,8856,7919,240,56,14,0
GTH,1635379200,10396,9530,210,110,56,0
HBN,1635379200,6067,5583,257,45,12,0
IK,1635379200,7675,6927,223,152,47,1
J,1635379200,5221,4672,85,44,11,0
KYF,1635379200,4594,4010,147,77,31,0
NDH,1635379200,3344,3112,71,59,6,1
SHK,1635379200,5558,4937,139,54,13,3
SHL,1635379200,2452,2252,115,8,10,1
SLF,1635379200,7633,7093,303,35,19,0
SM,1635379200,11503,10531,388,86,34,2
SOK,1635379200,7201,6494,189,29,10,0
SOM,1635379200,4733,4295,137,25,8,0
SON,1635379200,4811,4304,167,67,0,1
UH,1635379200,7645,6829,271,71,21,1
WAK,1635379200,11881,10868,329,156,30,1
WE,1635379200,3319,2727,106,81,2,1
TH,1635379200,150693,135945,4500,1563,492,16
