Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1663027200,35305,34113,483,47,53,0
AP,1663027200,29720,29166,136,31,26,0
EA,1663027200,0,0,0,0,0,0
EF,1663027200,71594,70349,548,101,11,0
EIC,1663027200,42501,41790,358,59,24,0
G,1663027200,32545,31857,373,37,57,0
GRZ,1663027200,36057,35371,383,18,33,0
GTH,1663027200,47529,46772,352,101,25,1
HBN,1663027200,25700,25071,424,23,11,0
IK,1663027200,42963,41980,435,112,48,0
J,1663027200,41742,40598,159,55,63,0
KYF,1663027200,24534,23839,245,27,39,0
NDH,1663027200,26272,25725,105,41,35,0
SHK,1663027200,33373,32656,229,27,31,0
SHL,1663027200,11476,11204,187,11,8,0
SLF,1663027200,38323,37418,561,72,27,0
SM,1663027200,49714,48501,697,77,43,2
SOK,1663027200,31757,31198,339,15,16,0
SOM,1663027200,25032,24642,248,32,23,0
SON,1663027200,22152,21413,291,13,32,0
UH,1663027200,39535,38417,419,45,21,0
WAK,1663027200,57350,56320,453,90,64,0
WE,1663027200,24763,24304,170,46,0,0
TH,1663027200,789937,772704,7595,1080,690,3
