Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1674259200,40155,39400,526,0,2,0
AP,1674259200,32447,32165,150,0,1,0
EA,1674259200,0,0,0,0,0,0
EF,1674259200,80040,79270,611,0,44,0
EIC,1674259200,46714,46198,382,0,6,0
G,1674259200,36667,36191,408,0,4,0
GRZ,1674259200,39292,38753,445,0,5,0
GTH,1674259200,52636,52149,378,0,12,0
HBN,1674259200,28135,27610,443,0,0,0
IK,1674259200,48264,47712,455,0,4,0
J,1674259200,46804,46279,176,0,0,0
KYF,1674259200,26806,26346,272,0,0,0
NDH,1674259200,28892,28557,111,0,2,0
SHK,1674259200,37495,37017,256,0,6,0
SHL,1674259200,12825,12605,208,0,0,0
SLF,1674259200,41808,41112,590,0,5,0
SM,1674259200,56478,55614,753,0,11,0
SOK,1674259200,34322,33876,348,0,2,0
SOM,1674259200,27573,27227,266,0,0,0
SON,1674259200,24450,24027,304,0,0,0
UH,1674259200,43795,43240,448,0,1,0
WAK,1674259200,64170,63433,468,0,4,0
WE,1674259200,27328,27095,193,0,2,0
TH,1674259200,877096,865876,8191,0,111,0
