Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1609977600,3298,1684,45,39,71,0
AP,1609977600,1267,1003,17,31,17,0
EA,1609977600,687,415,15,46,15,1
EF,1609977600,3339,2696,76,128,31,0
EIC,1609977600,2615,2002,75,82,46,0
G,1609977600,2297,1839,90,25,27,1
GRZ,1609977600,2622,2124,87,46,18,4
GTH,1609977600,2344,1761,76,154,34,0
HBN,1609977600,2590,1970,82,66,0,5
IK,1609977600,2359,1785,60,58,57,2
J,1609977600,1999,1461,21,37,57,0
KYF,1609977600,1299,1061,36,26,27,1
NDH,1609977600,1029,790,24,66,13,2
SHK,1609977600,1851,1268,44,53,27,1
SHL,1609977600,855,623,29,33,10,0
SLF,1609977600,2829,2009,82,177,66,3
SM,1609977600,3218,2636,85,63,63,0
SOK,1609977600,2379,1865,51,78,67,2
SOM,1609977600,1409,1090,35,48,14,2
SON,1609977600,2137,1725,81,18,23,2
UH,1609977600,2929,1660,86,63,12,15
WAK,1609977600,2591,1742,29,132,23,0
WE,1609977600,1102,883,31,0,34,0
TH,1609977600,49045,36092,1257,1469,752,41
