Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1660780800,34591,33041,482,50,64,0
AP,1660780800,29308,28487,134,15,32,1
EA,1660780800,0,0,0,0,0,0
EF,1660780800,70117,68947,536,50,111,0
EIC,1660780800,41839,40989,357,33,66,0
G,1660780800,31861,31025,370,42,45,0
GRZ,1660780800,35584,34653,382,30,26,0
GTH,1660780800,46686,45930,350,27,38,0
HBN,1660780800,25338,24585,421,21,22,0
IK,1660780800,41923,41006,435,73,36,0
J,1660780800,40735,39287,152,30,57,3
KYF,1660780800,24116,23088,242,38,37,0
NDH,1660780800,25794,25236,105,21,23,0
SHK,1660780800,32846,31696,226,24,31,1
SHL,1660780800,11286,11005,185,9,10,0
SLF,1660780800,37759,36821,555,33,39,0
SM,1660780800,48752,47472,689,41,65,2
SOK,1660780800,31373,30548,335,34,24,0
SOM,1660780800,24700,24256,246,62,49,0
SON,1660780800,21717,20934,289,21,20,0
UH,1660780800,38524,37655,417,35,32,0
WAK,1660780800,56267,54655,452,52,46,0
WE,1660780800,24256,23721,166,34,49,0
TH,1660780800,775372,755037,7526,775,922,7
