Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1611964800,4310,3159,142,34,56,2
AP,1611964800,1948,1659,34,14,20,1
EA,1611964800,892,761,28,6,3,0
EF,1611964800,4396,3817,133,42,84,5
EIC,1611964800,3508,2985,118,47,36,2
G,1611964800,2756,2472,110,6,10,0
GRZ,1611964800,3258,2892,104,16,26,0
GTH,1611964800,3550,2941,120,28,33,0
HBN,1611964800,3328,2804,131,21,-4,0
IK,1611964800,2994,2642,102,26,20,0
J,1611964800,2571,2268,40,10,22,0
KYF,1611964800,1789,1487,68,10,10,0
NDH,1611964800,1443,1248,40,8,8,0
SHK,1611964800,2481,2116,65,18,24,0
SHL,1611964800,1118,940,68,6,4,0
SLF,1611964800,3990,3393,155,0,20,0
SM,1611964800,4771,3875,168,40,43,7
SOK,1611964800,3059,2559,60,58,12,0
SOM,1611964800,1864,1612,59,12,18,0
SON,1611964800,2526,2222,120,11,1,0
UH,1611964800,3926,3019,153,31,23,2
WAK,1611964800,3399,2821,104,23,25,0
WE,1611964800,1552,1342,66,21,32,5
TH,1611964800,65429,55034,2188,488,526,24
