Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1588204800,52,41,3,1,4,0
AP,1588204800,69,61,4,1,0,0
EA,1588204800,21,12,1,0,0,0
EF,1588204800,133,124,2,0,1,0
EIC,1588204800,129,106,3,0,1,0
G,1588204800,158,81,6,7,2,1
GRZ,1588204800,445,288,27,21,9,0
GTH,1588204800,237,112,14,17,6,3
HBN,1588204800,23,15,1,1,0,0
IK,1588204800,121,108,4,0,3,0
J,1588204800,158,151,3,0,0,0
KYF,1588204800,39,33,0,0,-2,0
NDH,1588204800,59,46,1,1,1,0
SHK,1588204800,58,49,1,2,0,0
SHL,1588204800,13,11,2,0,1,0
SLF,1588204800,63,55,0,0,0,0
SM,1588204800,98,65,3,4,0,1
SOK,1588204800,126,89,11,3,1,0
SOM,1588204800,36,33,1,0,-1,1
SON,1588204800,105,55,4,7,1,2
UH,1588204800,76,63,2,2,5,0
WAK,1588204800,41,34,0,0,0,0
WE,1588204800,63,58,0,2,1,0
TH,1588204800,2323,1690,93,69,33,8
