Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1642118400,14109,12708,382,10,38,-1
AP,1642118400,10868,10050,118,20,67,0
EA,1642118400,0,0,0,0,0,0
EF,1642118400,25190,24161,400,66,56,0
EIC,1642118400,11565,10869,300,39,26,0
G,1642118400,12470,11770,318,36,19,2
GRZ,1642118400,16290,13977,294,0,77,0
GTH,1642118400,21099,19935,302,38,17,0
HBN,1642118400,12728,11345,358,14,88,2
IK,1642118400,17031,16112,391,33,24,1
J,1642118400,11276,9789,121,68,133,0
KYF,1642118400,9409,8863,203,20,36,0
NDH,1642118400,7597,7132,92,26,33,0
SHK,1642118400,12193,10877,187,24,128,0
SHL,1642118400,4969,4353,161,12,2,1
SLF,1642118400,16887,15845,455,7,38,0
SM,1642118400,21632,20443,532,31,5,0
SOK,1642118400,14557,13490,280,10,73,2
SOM,1642118400,10068,8836,197,13,48,0
SON,1642118400,10189,9348,259,8,64,0
UH,1642118400,14373,13149,358,36,180,0
WAK,1642118400,21240,19611,412,81,17,8
WE,1642118400,7277,6360,131,24,46,1
TH,1642118400,303017,279023,6251,616,1215,16
