Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1645488000,17412,14311,390,32,68,0
AP,1645488000,14754,12417,119,183,137,0
EA,1645488000,0,0,0,0,0,0
EF,1645488000,32610,30263,435,376,423,0
EIC,1645488000,17003,12832,303,380,145,1
G,1645488000,16312,14066,327,134,259,1
GRZ,1645488000,18852,16360,316,131,56,1
GTH,1645488000,25401,22581,315,181,262,0
HBN,1645488000,15576,13203,382,167,70,0
IK,1645488000,21285,19237,402,337,142,0
J,1645488000,16152,12595,129,293,98,1
KYF,1645488000,12077,10642,216,102,79,0
NDH,1645488000,10952,9035,95,157,53,0
SHK,1645488000,16679,12642,196,399,48,0
SHL,1645488000,6401,5369,167,107,113,0
SLF,1645488000,20650,17964,476,371,123,0
SM,1645488000,27061,23831,594,406,250,2
SOK,1645488000,17947,14829,291,240,71,0
SOM,1645488000,12984,11080,210,204,139,0
SON,1645488000,12257,10304,268,103,33,1
UH,1645488000,18354,16232,381,92,179,0
WAK,1645488000,28232,24166,419,410,257,0
WE,1645488000,10094,7663,133,152,50,0
TH,1645488000,389045,331622,6564,4957,3055,7
