Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1642032000,14099,12670,383,23,68,1
AP,1642032000,10848,9983,118,30,75,10
EA,1642032000,0,0,0,0,0,0
EF,1642032000,25124,24105,400,84,4,0
EIC,1642032000,11526,10843,300,42,29,1
G,1642032000,12434,11751,316,29,31,0
GRZ,1642032000,16290,13900,294,32,100,0
GTH,1642032000,21061,19918,302,36,41,0
HBN,1642032000,12714,11257,356,20,70,0
IK,1642032000,16998,16088,390,43,31,0
J,1642032000,11208,9656,121,53,171,1
KYF,1642032000,9389,8827,203,35,31,4
NDH,1642032000,7571,7099,92,35,47,0
SHK,1642032000,12169,10749,187,26,115,1
SHL,1642032000,4957,4351,160,21,48,2
SLF,1642032000,16880,15807,455,23,42,8
SM,1642032000,21601,20438,532,36,37,3
SOK,1642032000,14547,13417,278,13,127,1
SOM,1642032000,10055,8788,197,12,76,0
SON,1642032000,10181,9284,259,8,57,0
UH,1642032000,14337,12969,358,44,87,6
WAK,1642032000,21159,19594,404,57,72,2
WE,1642032000,7253,6314,130,30,53,0
TH,1642032000,302401,277808,6235,732,1412,40
