Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614211200,4741,4144,201,7,32,0
AP,1614211200,2384,2119,42,21,14,0
EA,1614211200,1004,889,47,18,5,0
EF,1614211200,5140,4639,179,28,52,0
EIC,1614211200,4137,3729,141,17,27,0
G,1614211200,3055,2778,118,7,15,0
GRZ,1614211200,3572,3281,119,28,7,0
GTH,1614211200,4347,3909,146,36,19,2
HBN,1614211200,3753,3355,178,18,8,2
IK,1614211200,3394,3106,137,7,15,2
J,1614211200,2893,2710,56,36,15,0
KYF,1614211200,2133,1830,98,20,14,4
NDH,1614211200,1631,1510,43,10,5,0
SHK,1614211200,2842,2560,78,24,14,3
SHL,1614211200,1295,1141,84,5,13,0
SLF,1614211200,4399,3994,208,38,17,0
SM,1614211200,5966,5254,214,58,39,1
SOK,1614211200,3575,3190,86,43,16,0
SOM,1614211200,2200,1938,88,13,18,0
SON,1614211200,2707,2501,140,6,5,1
UH,1614211200,4571,4061,189,28,36,1
WAK,1614211200,3942,3498,143,64,25,1
WE,1614211200,1749,1583,92,12,16,0
TH,1614211200,75430,67719,2827,544,427,17
