Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1633392000,7291,6823,293,22,1,0
AP,1633392000,4353,4220,80,4,10,0
EA,1633392000,0,0,0,0,0,0
EF,1633392000,9545,9032,275,28,4,0
EIC,1633392000,6589,6219,250,28,13,0
G,1633392000,6091,5785,206,7,9,0
GRZ,1633392000,8195,7737,240,35,9,0
GTH,1633392000,9227,8862,207,12,11,0
HBN,1633392000,5707,5383,253,8,10,1
IK,1633392000,6860,6556,219,5,10,0
J,1633392000,4722,4434,84,0,7,0
KYF,1633392000,3865,3646,145,12,13,0
NDH,1633392000,3117,3000,70,8,4,0
SHK,1633392000,5002,4734,133,15,6,0
SHL,1633392000,2303,2152,113,9,0,0
SLF,1633392000,7199,6743,295,25,15,1
SM,1633392000,10582,10007,372,60,16,0
SOK,1633392000,6694,6388,185,27,5,0
SOM,1633392000,4405,4135,136,6,5,0
SON,1633392000,4462,4237,165,0,13,0
UH,1633392000,6844,6369,265,19,32,0
WAK,1633392000,10859,10370,328,40,20,0
WE,1633392000,2836,2602,104,8,10,0
TH,1633392000,136748,129434,4418,378,223,2
