Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1601596800,112,104,4,0,1,0
AP,1601596800,149,128,6,0,3,0
EA,1601596800,44,38,4,1,0,0
EF,1601596800,245,217,2,7,0,0
EIC,1601596800,178,162,11,0,0,0
G,1601596800,291,258,22,3,0,0
GRZ,1601596800,700,645,48,1,0,0
GTH,1601596800,365,333,30,0,0,0
HBN,1601596800,96,93,1,0,0,0
IK,1601596800,218,200,7,0,0,0
J,1601596800,220,200,3,2,0,0
KYF,1601596800,66,63,0,1,0,0
NDH,1601596800,76,73,2,0,0,0
SHK,1601596800,101,92,3,0,1,0
SHL,1601596800,33,31,2,0,0,0
SLF,1601596800,105,87,0,4,0,0
SM,1601596800,203,193,6,1,0,0
SOK,1601596800,179,163,12,1,1,0
SOM,1601596800,65,60,1,1,0,0
SON,1601596800,323,299,22,0,0,0
UH,1601596800,115,107,3,0,2,0
WAK,1601596800,138,119,2,0,0,0
WE,1601596800,136,122,0,2,0,0
TH,1601596800,4158,3787,191,24,8,0
