Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1637280000,9679,7562,322,136,33,1
AP,1637280000,6054,5117,89,111,47,0
EA,1637280000,0,0,0,0,0,0
EF,1637280000,14432,12245,295,81,362,0
EIC,1637280000,8512,7504,260,81,59,1
G,1637280000,7934,6839,234,82,11,1
GRZ,1637280000,10293,8470,248,0,45,0
GTH,1637280000,13047,11631,216,123,99,0
HBN,1637280000,7502,6173,276,59,38,0
IK,1637280000,9590,8594,251,156,91,4
J,1637280000,6433,5161,95,85,28,0
KYF,1637280000,5877,4895,154,93,64,0
NDH,1637280000,4116,3607,71,85,37,0
SHK,1637280000,6925,5444,154,101,18,2
SHL,1637280000,3007,2517,124,60,21,1
SLF,1637280000,9104,7904,322,191,65,1
SM,1637280000,13702,12088,416,148,93,3
SOK,1637280000,8815,6964,203,79,27,0
SOM,1637280000,5549,4637,148,52,24,0
SON,1637280000,6493,4620,183,125,32,1
UH,1637280000,9347,7554,280,93,45,0
WAK,1637280000,14302,12068,339,171,84,0
WE,1637280000,4171,3162,111,67,28,0
TH,1637280000,184884,154756,4791,2179,1351,15
