Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1667779200,38575,36590,493,59,79,0
AP,1667779200,31785,30743,143,27,0,0
EA,1667779200,0,0,0,0,0,0
EF,1667779200,77471,76014,555,119,0,0
EIC,1667779200,45469,44567,366,46,90,1
G,1667779200,35296,34437,384,56,0,0
GRZ,1667779200,38318,37331,413,24,52,0
GTH,1667779200,51415,50651,372,56,58,1
HBN,1667779200,27672,26381,435,25,106,0
IK,1667779200,46890,45924,445,49,111,0
J,1667779200,45188,43576,173,96,0,0
KYF,1667779200,26174,25171,255,45,100,0
NDH,1667779200,27909,27216,107,21,75,0
SHK,1667779200,36320,34764,241,30,135,0
SHL,1667779200,12474,12146,195,9,0,0
SLF,1667779200,40969,40006,580,19,0,0
SM,1667779200,54850,53499,726,8,0,0
SOK,1667779200,33613,32540,344,33613,32540,344
SOM,1667779200,26839,26254,253,3,0,0
SON,1667779200,23893,22806,299,22,0,0
UH,1667779200,42819,41985,425,43,0,0
WAK,1667779200,62704,61318,458,49,0,0
WE,1667779200,26729,26229,179,39,0,0
TH,1667779200,853372,830148,7841,34458,33346,346
