Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1646697600,20864,15559,398,367,112,0
AP,1646697600,17459,13830,121,334,174,0
EA,1646697600,0,0,0,0,0,0
EF,1646697600,35933,34804,445,347,374,0
EIC,1646697600,21479,14788,306,471,223,1
G,1646697600,19154,16334,328,170,349,0
GRZ,1646697600,20236,17425,332,142,77,0
GTH,1646697600,28506,25367,316,207,159,1
HBN,1646697600,17456,14448,384,222,123,0
IK,1646697600,24340,21791,407,338,206,3
J,1646697600,19944,14108,131,345,253,1
KYF,1646697600,13845,12047,220,187,104,0
NDH,1646697600,14371,10139,96,258,131,0
SHK,1646697600,19931,14199,198,350,186,1
SHL,1646697600,7213,6300,168,132,73,0
SLF,1646697600,24772,20298,483,568,133,2
SM,1646697600,30877,27076,615,434,305,5
SOK,1646697600,20366,16249,295,369,161,2
SOM,1646697600,15287,13164,211,416,141,0
SON,1646697600,13739,11256,269,106,70,0
UH,1646697600,21571,18205,387,348,166,0
WAK,1646697600,32545,27272,422,347,310,0
WE,1646697600,12172,8805,134,238,131,0
TH,1646697600,452060,373464,6666,6696,3961,16
