Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1667865600,38611,36698,493,36,108,0
AP,1667865600,31806,30814,143,21,71,0
EA,1667865600,0,0,0,0,0,0
EF,1667865600,77543,76084,556,72,70,1
EIC,1667865600,45515,44649,366,46,82,0
G,1667865600,35315,34509,384,19,72,0
GRZ,1667865600,38331,37364,415,13,33,2
GTH,1667865600,51415,50701,372,0,50,0
HBN,1667865600,27677,26455,435,5,74,0
IK,1667865600,46935,46016,445,45,92,0
J,1667865600,45196,43685,173,8,109,0
KYF,1667865600,26190,25244,255,16,73,0
NDH,1667865600,27930,27266,107,21,50,0
SHK,1667865600,36349,34878,241,29,114,0
SHL,1667865600,12491,12163,195,17,17,0
SLF,1667865600,41001,40093,580,32,87,0
SM,1667865600,54911,53574,727,61,75,1
SOK,1667865600,33645,32608,345,32,68,1
SOM,1667865600,26861,26337,255,22,83,2
SON,1667865600,23902,22862,299,9,56,0
UH,1667865600,42849,42080,425,30,95,0
WAK,1667865600,62775,61436,458,71,118,0
WE,1667865600,26771,26267,179,42,38,0
TH,1667865600,854019,831783,7848,647,1635,7
