Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1665878400,37311,35014,490,0,14,0
AP,1665878400,31063,29687,138,0,2,0
EA,1665878400,0,0,0,0,0,0
EF,1665878400,75164,73165,555,0,160,0
EIC,1665878400,44390,43010,363,0,55,0
G,1665878400,34202,32882,376,0,3,0
GRZ,1665878400,37507,36261,399,0,52,0
GTH,1665878400,50054,48604,357,0,72,0
HBN,1665878400,27013,25478,427,0,5,0
IK,1665878400,45457,43765,441,0,45,0
J,1665878400,44005,41830,163,0,7,0
KYF,1665878400,25546,24400,250,0,9,0
NDH,1665878400,27275,26322,106,0,15,0
SHK,1665878400,35331,33358,235,0,18,0
SHL,1665878400,12148,11519,191,0,6,0
SLF,1665878400,40120,38599,571,0,15,0
SM,1665878400,53217,50518,702,0,30,0
SOK,1665878400,32991,31610,344,0,20,0
SOM,1665878400,26032,25191,249,0,3,0
SON,1665878400,23247,21956,294,0,23,0
UH,1665878400,41684,40368,425,0,51,0
WAK,1665878400,60852,57910,455,0,56,0
WE,1665878400,25944,24936,174,0,5,0
TH,1665878400,830553,796383,7705,0,666,0
