Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1606089600,790,456,6,32,24,1
AP,1606089600,481,399,8,3,10,0
EA,1606089600,127,91,5,8,1,0
EF,1606089600,1260,904,20,10,20,1
EIC,1606089600,754,573,16,23,12,0
G,1606089600,733,550,27,20,9,0
GRZ,1606089600,1080,901,49,18,9,0
GTH,1606089600,774,569,38,0,13,0
HBN,1606089600,830,329,5,70,43,0
IK,1606089600,723,401,7,28,16,0
J,1606089600,629,506,6,0,8,0
KYF,1606089600,367,214,4,4,9,0
NDH,1606089600,322,193,4,11,7,0
SHK,1606089600,564,378,12,1,13,0
SHL,1606089600,121,96,2,1,3,0
SLF,1606089600,531,306,9,21,16,1
SM,1606089600,884,644,16,19,16,0
SOK,1606089600,495,347,13,19,9,0
SOM,1606089600,445,274,5,8,7,2
SON,1606089600,685,474,36,38,21,4
UH,1606089600,735,415,18,44,16,5
WAK,1606089600,430,293,3,51,11,0
WE,1606089600,409,357,1,0,4,0
TH,1606089600,14169,9670,310,429,297,14
