Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1671753600,39873,38649,507,0,25,0
AP,1671753600,32295,31862,148,9,0,0
EA,1671753600,0,0,0,0,0,0
EF,1671753600,79495,78206,591,32,35,0
EIC,1671753600,46351,45682,374,27,15,0
G,1671753600,36412,35718,397,12,14,1
GRZ,1671753600,39119,38408,433,28,11,2
GTH,1671753600,52296,51623,375,52,3,0
HBN,1671753600,28037,27405,443,8,0,0
IK,1671753600,47943,47216,447,12,0,0
J,1671753600,46413,45502,174,24,4,0
KYF,1671753600,26610,26105,263,7,0,0
NDH,1671753600,28601,28154,110,18,12,0
SHK,1671753600,37239,36444,251,55,14,4
SHL,1671753600,12764,12488,205,0,0,0
SLF,1671753600,41615,40834,589,16,-1,1
SM,1671753600,56135,55076,743,21,8,0
SOK,1671753600,34193,33562,347,8,5,0
SOM,1671753600,27386,26975,261,9,1,0
SON,1671753600,24329,23786,302,5,0,0
UH,1671753600,43542,42916,433,22,-1,8
WAK,1671753600,63691,62853,466,25,0,0
WE,1671753600,27192,26882,187,14,-1,0
TH,1671753600,871531,856346,8046,404,144,16
