Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1664236800,35900,34524,485,68,25,0
AP,1664236800,30067,29399,136,74,14,0
EA,1664236800,0,0,0,0,0,0
EF,1664236800,72697,71218,554,235,2,4
EIC,1664236800,43067,42206,359,176,29,0
G,1664236800,33067,32249,375,42,78,1
GRZ,1664236800,36540,35705,386,62,26,1
GTH,1664236800,48386,47353,354,114,72,1
HBN,1664236800,26004,25306,425,39,9,0
IK,1664236800,43697,42756,437,131,35,1
J,1664236800,42358,41150,163,191,62,0
KYF,1664236800,24836,24064,249,27,20,1
NDH,1664236800,26514,25994,105,42,17,0
SHK,1664236800,33908,32951,232,78,20,2
SHL,1664236800,11625,11301,189,26,17,0
SLF,1664236800,38893,37825,562,94,56,0
SM,1664236800,50663,49121,697,158,98,0
SOK,1664236800,32092,31405,340,54,11,0
SOM,1664236800,25289,24825,248,53,25,0
SON,1664236800,22489,21665,291,39,24,0
UH,1664236800,40384,39241,420,73,114,0
WAK,1664236800,58301,56913,455,162,59,1
WE,1664236800,24965,24603,172,10,15,0
TH,1664236800,801742,781774,7634,1948,828,12
