Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1619395200,6304,5275,252,21,40,1
AP,1619395200,3618,3233,62,9,30,2
EA,1619395200,1664,1454,61,4,19,0
EF,1619395200,7607,6876,238,27,1,-1
EIC,1619395200,5690,5224,220,7,20,1
G,1619395200,5110,4509,175,44,31,2
GRZ,1619395200,7151,5553,177,3,71,0
GTH,1619395200,7275,6549,188,16,54,2
HBN,1619395200,4592,4204,223,18,16,0
IK,1619395200,5646,4987,192,25,42,0
J,1619395200,3866,3567,67,112,110,0
KYF,1619395200,3202,2878,126,4,17,1
NDH,1619395200,2295,2057,56,0,16,0
SHK,1619395200,4173,3760,93,20,22,0
SHL,1619395200,1970,1715,100,31,12,0
SLF,1619395200,5977,5308,255,40,34,0
SM,1619395200,9071,8277,326,17,53,1
SOK,1619395200,5707,5185,144,21,36,2
SOM,1619395200,3593,3172,113,9,34,0
SON,1619395200,3567,2879,151,1,16,0
UH,1619395200,5663,5255,228,5,18,0
WAK,1619395200,7262,6313,208,10,128,0
WE,1619395200,2324,2064,97,1,10,0
TH,1619395200,113327,100294,3752,445,830,11
